0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Hydro / Wave / Tidal,869.0,874.0,874.0,874.0,874.0,874.0,879.0,894.0,894.0,894.0,894.0,894.35,894.35,894.35,894.35,894.35,894.35,894.35,894.35
Wind,251.0,386.0,525.0,525.0,591.0,723.0,865.0,1088.0,1088.0,1434.0,1463.0,1466.76,1466.76,1466.76,1466.76,1528.56,1528.56,2848.56,3748.56
Biomass / Geothermal,271.0,313.1,313.1,313.1,323.2,340.2,358.7,413.8,416.65,438.3,428.0,281.61,281.61,272.61,272.61,285.65,285.65,285.65,285.65
Solar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,4.47,4.47,4.47,4.47,21.47,36.47,36.47,71.0,305.0,949.0,1179.0
Uranium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal & Coke,5696.0,5720.0,5774.0,5774.0,5827.0,5591.0,5488.0,5546.0,5679.3,6114.0,6142.8,6142.8,6142.8,5554.8,5554.8,4719.0,3337.15,1636.0,830.0
Natural Gas,4904.0,4452.69,4558.44,4956.44,5247.44,5326.44,5385.0,5791.44,5945.0,6241.44,7177.96,7510.15,7741.15,8100.15,8100.15,9566.48,9666.48,9866.48,12327.48
Oil,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15
